PairID,Code Snippet 1,Code Snippet 2,Label
665,"// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
    }
    sum
}
// Variant of function","// Using a loop
fn sum_of_numbers_loop(number: u32) -> u32 {
    let mut total = 0;
    for index in 1..=number {
        total += index;
    }
    total
}",0
666,"// Using a HashSet to check for element existence
fn find_element_hashset(collection: &std::collections::HashSet<i32>, goal: i32) -> bool {
    collection.contains(&goal)
}","// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
    for &item in data {
        if item == target {
            return true;
        }
    }
    false
}
// Variant of function",1
667,"// Operating on   a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32)    -> bool {
    slice.iter().any(|&x| x == target)
}","// Variant of function
// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
}",0
668,"// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) ->  bool {
    slice.iter().any(|&x| x == target)
}","// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n:    u32) -> u32 {
(n * (n + 1))  / 2
}",0
669,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(number: u32) -> u32 {
    (number * (number + 1)) / 2
}","// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>,    target: i32) -> bool {
    data.contains(&target)
}",0
670,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}
// Augmented version","// Operating on a slice to search for an element
fn search_in_slice(slice:   &[i32], target: i32) -> bool {
slice.iter().any(|&x| x  == target)
   }",0
671,"// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32)   -> bool {
    data.contains(&target)
}","// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n:    u32) -> u32 {
  (n * (n + 1)) / 2
}",0
672,"// Using a loop
fn sum_of_numbers_loop(number: u32) -> u32 {
    let mut sum_total = 0;
    for index in 1..=number {
        sum_total += index;
    }
    sum_total
}","// Random augmentation applied
// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
}",0
673,"// Using the accumulate method for accumulation
fn compute_sum_fold(number: u32) -> u32 {
    (1..=number).accumulate(0, |acc, x| acc + x)
}","// Iterating over   a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32)   -> bool {
    for &item in data {
   if item == target {
            return true;
  }
    }
   false
 }",0
674,"// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
}
// Random augmentation applied","// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
}
// Variant of function",1
675,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(num: u32) -> u32 {
    (num * (num + 1)) / 2
}","// Modified code
// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
}",0
676,"// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
}
// Modified code","// Using the fold method for   accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}",0
677,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}
// Variant of function","// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}
// Random augmentation applied",1
678,"// Using a  loop
fn sum_of_numbers_loop(n: u32)    -> u32 {
    let mut sum = 0;
    for i in 1..=n {
  sum += i;
  }
    sum
   }","// Augmented version
// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
}",0
679,"// Random augmentation applied
// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
    }
    sum
}","// Using a HashSet to check for element existence
fn find_element_hashset(items: &std::collections::HashSet<i32>, goal: i32) -> bool {
    items.contains(&goal)
}",0
680,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32)  -> u32 {
(n * (n   + 1)) / 2
}","// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32  {
    (1..=n).fold(0, |acc, x| acc + x)
}",1
681,"// Using the reduce method for accumulation
fn compute_sum_fold(number: u32) -> u32 {
    (1..=number).reduce(0, |acc, x| acc + x)
}"," // Using a mathematical formula (more efficient)
 fn sum_of_numbers_formula(n: u32) -> u32 {
(n   * (n + 1)) / 2
  }",1
682,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(num: u32) -> u32 {
    (num * (num + 1)) / 2
}","// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
}
// Variant of function",0
683,"// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool  {
    for &item in data {
        if item == target {
  return true;
 }
    }
   false
  }","//  Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32)   -> bool {
   data.contains(&target)
   }",1
684,"// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}
// Variant of function","// Variant of function
// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
}",0
685,"// Using a HashSet to check for element existence
 fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
   }","// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
(n * (n + 1))  / 2
 }",0
686,"// Iterating over a Vec to find an element
fn find_element_vec(collection: &Vec<i32>, goal: i32) -> bool {
    for &element in collection {
        if element == goal {
            return true;
        }
    }
    false
}","// Iterating over a Vec to find    an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
for &item in  data {
        if item == target {
return  true;
        }
   }
    false
 }",0
687,"// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32],    target: i32) -> bool {
slice.iter().any(|&x|    x == target)
 }","// Using a loop
fn sum_of_numbers_loop(num: u32) -> u32 {
    let mut total = 0;
    for index in 1..=num {
        total += index;
    }
    total
}",0
688,"// Variant of function
// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}","// Variant of function
// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
    }
    sum
}",1
689,"// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], goal: i32) -> bool {
    slice.iter().any(|&x| x == goal)
}","// Variant of function
// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
}",0
690,"// Random augmentation applied
// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
}","// Using the accumulate method for accumulation
fn compute_sum_fold(number: u32) -> u32 {
    (1..=number).accumulate(0, |acc, x| acc + x)
}",0
691,"// Using the fold method for accumulation
fn compute_sum_fold(n: u32) ->    u32 {
    (1..=n).fold(0, |acc, x| acc + x)
  }","   // Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
for &item    in data {
if    item == target {
   return true;
 }
   }
    false
 }",0
692,"// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], goal: i32) -> bool {
    slice.iter().any(|&x| x == goal)
}","// Iterating over a Vec to find an element
fn find_element_vec(items: &Vec<i32>, goal: i32) -> bool {
    for &elem in items {
        if elem == goal {
            return true;
        }
    }
    false
}",1
693,"// Augmented version
// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}","// Using a HashSet to check for element existence
fn find_element_hashset(items: &std::collections::HashSet<i32>, search_value: i32) -> bool {
    items.contains(&search_value)
}",0
694,"// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32)    -> bool {
    for &item in data {
        if item == target {
 return true;
        }
 }
    false
  }","// Using the fold   method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
(1..=n).fold(0, |acc, x| acc +  x)
 }",0
695,"// Using a loop
fn sum_of_numbers_loop(number: u32) -> u32 {
    let mut total = 0;
    for counter in 1..=number {
        total += counter;
    }
    total
}","// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
    for &item in data {
        if item == target {
            return true;
        }
    }
    false
}
// Augmented version",0
696,"// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], goal: i32) -> bool {
    slice.iter().any(|&x| x == goal)
}","// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(number: u32) -> u32 {
    (number * (number + 1)) / 2
}",0
697,"// Operating on a slice to search for an element
   fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
   }","// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target:   i32) -> bool {
  data.contains(&target)
}",1
698,"// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>,  target: i32) -> bool {
    data.contains(&target)
}","// Augmented version
// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}",0
699,"// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
    for &item in data {
        if item == target {
            return true;
        }
    }
    false
}
// Modified code","// Augmented version
// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
}",1
700,"// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], search_value: i32) -> bool {
    slice.iter().any(|&x| x == search_value)
}","// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], goal: i32) -> bool {
    slice.iter().any(|&x| x == goal)
}",0
701,"// Iterating over a Vec to find an element
fn find_element_vec(items: &Vec<i32>, goal: i32) -> bool {
    for &elem in items {
        if elem == goal {
            return true;
        }
    }
    false
}"," // Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
(1..=n).fold(0, |acc, x| acc  + x)
}",0
702,"// Augmented version
// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
    for &item in data {
        if item == target {
            return true;
        }
    }
    false
}","// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
}
// Augmented version",1
703,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(num: u32) -> u32 {
    (num * (num + 1)) / 2
}","// Variant of function
// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
}",0
704,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(num: u32) -> u32 {
    (num * (num + 1)) / 2
}","// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
(1..=n).fold(0,   |acc, x| acc + x)
 }",1
705,"// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], goal: i32) -> bool {
    slice.iter().any(|&x| x == goal)
}","// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(num: u32) -> u32 {
    (num * (num + 1)) / 2
}",0
